annee;nom;prenom;code_categorie_iuf;categorie_iuf;code_reconduction_iuf;reconduction_iuf;code_sexe;sexe;code_section_cnu;section_cnu;code_groupe_cnu;groupe_cnu;code_secteur_cnu;secteur_disciplinaire;code_groupe_corps;groupe_de_corps;code_uai;numero_national_de_structure_de_recherche;unite_de_recherche;code_academie;academie;code_region;region;code_pres;pres;code_idex;idex;latitude;longitude;discipline_nomenclature;etablissement
2007;DEMAILLY;JEAN-PIERRE;2;Senior;1;Reconduction;1;Hommes;25;Section 25 - Mathematiques;5;Mathematiques et Informatique;3;Sciences;1;Professeurs et assimiles;0383493R;199512018P;Institut Fourier;8;Grenoble;82;Rhône-Alpes;;Hors PRES;;Hors IDEX;45.1918;5.76726;Sciences>Mathematiques et Informatique>Section 25 - Mathematiques;Universite de Grenoble Alpes
2007;DAIGNE;FREDERIC;1;Junior;0;Nouvelle candidature;1;Hommes;34;Section 34 - Astronomie, astrophysique;8;Sciences de la terre;3;Sciences;2;Maîtres de conferences et assimiles;0751722P;200112483U;Institut d'Astrophysique de Paris;1;Paris;11;Île-de-France;0755574B;Sorbonne Universites;5;IDEX SUPER;48.8464111;2.3548468;Sciences>Sciences de la terre>Section 34 - Astronomie, astrophysique;Universite Pierre et Marie Curie
2007;CASSIA;PAUL;1;Junior;0;Nouvelle candidature;1;Hommes;2;Section 2 - Droit public;1;Droit et Science politique;1;Droit et sciences economiques;1;Professeurs et assimiles;0751717J;199213024W;Centre d'etudes et de Recherches sur l'Administration Publique et l'Environnement;1;Paris;11;Île-de-France;0755581J;Hautes etudes-Sorbonne-Arts et Metiers;;Hors IDEX;48.8468057;2.3448603;Droit et sciences economiques>Droit et Science politique>Section 2 - Droit public;Universite Paris 1 - Pantheon Sorbonne
2007;AURELL;MARTIN;2;Senior;1;Reconduction;1;Hommes;21;"Section 21 - Histoire et civilisations : histoire et archeologie des mondes anciens et  des mondes medievaux;de l'art";4;Sciences humaines;2;Lettres et sciences humaines;1;Professeurs et assimiles;0860856N;200612267M;Centre d'etudes Superieures de Civilisation Medievale;13;Poitiers;54;Poitou-Charentes;0861420B;Universite confederale Leonard de Vinci;;Hors IDEX;46.5857078;0.3458139;"Lettres et sciences humaines>Sciences humaines>Section 21 - Histoire et civilisations : histoire et archeologie des mondes anciens et  des mondes medievaux;de l'art";Universite de Poitiers
2008;SAMSON;SEVERINE;2;Senior;0;Nouvelle candidature;2;Femmes;16;Section 16 - Psychologie, psychologie clinique, psychologie sociale;4;Sciences humaines;2;Lettres et sciences humaines;1;Professeurs et assimiles;0593561A;200616150H;Neuropsychologie et Cognition Auditive;9;Lille;31;Nord-Pas-de-Calais;0596870X;Universite Lille Nord de France;;Hors IDEX;50.626623;3.125444;Lettres et sciences humaines>Sciences humaines>Section 16 - Psychologie, psychologie clinique, psychologie sociale;Universite Lille 3 - Charles-de-Gaulle
2008;SALIN;DOMINIQUE;2;Senior;0;Nouvelle candidature;1;Hommes;28;Section 28 - Milieux denses et materiaux;6;Physique;3;Sciences;1;Professeurs et assimiles;0751722P;199712653W;Fluides, Automatique et Systèmes Thermiques;1;Paris;11;Île-de-France;0755574B;Sorbonne Universites;5;IDEX SUPER;48.8464111;2.3548468;Sciences>Physique>Section 28 - Milieux denses et materiaux;Universite Pierre et Marie Curie
2008;ROCHETTE;PIERRE;2;Senior;0;Nouvelle candidature;1;Hommes;35;Section 35 - Structure et evolution de la Terre et des autres planètes;8;Sciences de la terre;3;Sciences;1;Professeurs et assimiles;0134009M;200417432K;Centre Europeen de Recherche et d'Enseignement de Geosciences de l'Environnement;2;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;43.2920605;5.3590128;Sciences>Sciences de la terre>Section 35 - Structure et evolution de la Terre et des autres planètes;Aix-Marseille universite
2008;PEREZ;ALEJANDRO;1;Junior;0;Nouvelle candidature;1;Hommes;29;Section 29 - Constituants elementaires;6;Physique;3;Sciences;2;Maîtres de conferences et assimiles;0134009M;200412256J;Centre de Physique Theorique;2;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;43.2920605;5.3590128;Sciences>Physique>Section 29 - Constituants elementaires;Aix-Marseille universite
2008;MONSAN;PIERRE;2;Senior;1;Reconduction;1;Hommes;64;Section 64 - Biochimie et biologie moleculaire;10;Biologie et Biochimie;3;Sciences;1;Professeurs et assimiles;0310152X;199511948N;Biotechnologie, Bioprocedes;16;Toulouse;73;Midi-Pyrenees;0312758E;Universite federale de Toulouse Midi-Pyrenees;6;IDEX UNITI;43.5718565;1.4649367;Sciences>Biologie et Biochimie>Section 64 - Biochimie et biologie moleculaire;Institut national des sciences appliquees de Toulouse
2008;LE VAN KIM;CAROLINE;2;Senior;0;Nouvelle candidature;2;Femmes;65;Section 65 - Biologie cellulaire;10;Biologie et Biochimie;3;Sciences;1;Professeurs et assimiles;0751723R;200516354J;Proteines de la Membrane erythrocytaire et Homologues Non erythroïdes;1;Paris;11;Île-de-France;0755598C;Universite Sorbonne Paris Cite;7;IDEX USPC;48.8303058;2.3813579;Sciences>Biologie et Biochimie>Section 65 - Biologie cellulaire;Universite Paris Diderot
2008;LAROCHE;PATRICE;1;Junior;0;Nouvelle candidature;1;Hommes;6;Section 6 - Sciences de gestion;2;Sciences economique et de gestion;1;Droit et sciences economiques;1;Professeurs et assimiles;0542493S;200515200E;Centre Europeen de Recherche en economie Financière et Gestion des Entreprises;12;Nancy-Metz;41;Lorraine;0542471T;PRES Universite de Lorraine;;Hors IDEX;48.696236;6.176543;Droit et sciences economiques>Sciences economique et de gestion>Section 6 - Sciences de gestion;Universite de Lorraine
2008;KRUMENACKER;YVES;2;Senior;0;Nouvelle candidature;1;Hommes;22;"Section 22 - Histoire et civilisations : histoire des mondes modernes, histoire du monde  contemporain ;de l'art;de la musique";4;Sciences humaines;2;Lettres et sciences humaines;1;Professeurs et assimiles;0692437Z;200311861J;Laboratoire de Recherche Historique Rhône-Alpes (Moderne et Contemporaine);10;Lyon;82;Rhône-Alpes;0694094A;Universite de Lyon;;Hors IDEX;45.7518154;4.8375659;"Lettres et sciences humaines>Sciences humaines>Section 22 - Histoire et civilisations : histoire des mondes modernes, histoire du monde  contemporain ;de l'art;de la musique";Universite Jean Moulin - Lyon 3
2008;HENNIART;GUY;2;Senior;0;Nouvelle candidature;1;Hommes;25;Section 25 - Mathematiques;5;Mathematiques et Informatique;3;Sciences;1;Professeurs et assimiles;0911101C;199812953T;Laboratoire de Mathematiques d'Orsay;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;48.6981866;2.1817681;Sciences>Mathematiques et Informatique>Section 25 - Mathematiques;Universite Paris-Sud
2008;GUELLEC;LAURENCE;1;Junior;0;Nouvelle candidature;2;Femmes;9;Section 9 - Langue et litterature françaises;3;Langues et Litteratures;2;Lettres et sciences humaines;2;Maîtres de conferences et assimiles;0751721N;200415051X;Theorie Linguistique et Analyse de la Dynamique des Langages Humains;1;Paris;11;Île-de-France;0755598C;Universite Sorbonne Paris Cite;7;IDEX USPC;48.8512077;2.3407847;Lettres et sciences humaines>Langues et Litteratures>Section 9 - Langue et litterature françaises;Universite Paris Descartes
2008;GARNIER;JOSSELIN;1;Junior;0;Nouvelle candidature;1;Hommes;26;Section 26 - Mathematiques appliquees et applications des mathematiques;5;Mathematiques et Informatique;3;Sciences;1;Professeurs et assimiles;0751723R;199712645M;Laboratoire de Probabilites et Modèles Aleatoires;1;Paris;11;Île-de-France;0755598C;Universite Sorbonne Paris Cite;7;IDEX USPC;48.8303058;2.3813579;Sciences>Mathematiques et Informatique>Section 26 - Mathematiques appliquees et applications des mathematiques;Universite Paris Diderot
2008;GALTIER;SEBASTIEN;1;Junior;0;Nouvelle candidature;1;Hommes;34;Section 34 - Astronomie, astrophysique;8;Sciences de la terre;3;Sciences;2;Maîtres de conferences et assimiles;0911101C;199812942F;Institut d'Astrophysique Spatiale;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;48.6981866;2.1817681;Sciences>Sciences de la terre>Section 34 - Astronomie, astrophysique;Universite Paris-Sud
2008;DURAND;JACQUES;2;Senior;0;Nouvelle candidature;1;Hommes;11;Section 11 - Langues et litteratures anglaises et anglo-saxonnes;3;Langues et Litteratures;2;Lettres et sciences humaines;1;Professeurs et assimiles;0311383K;200711926M;Cognition, Langues, Langages, Ergonomie;16;Toulouse;73;Midi-Pyrenees;0312758E;Universite federale de Toulouse Midi-Pyrenees;6;IDEX UNITI;43.5776961;1.4040219;Lettres et sciences humaines>Langues et Litteratures>Section 11 - Langues et litteratures anglaises et anglo-saxonnes;Universite Toulouse - Jean Jaurès
2008;COLLOT;MICHEL;2;Senior;0;Nouvelle candidature;1;Hommes;9;Section 9 - Langue et litterature françaises;3;Langues et Litteratures;2;Lettres et sciences humaines;1;Professeurs et assimiles;0751719L;200512553C;ecritures de la Modernite;1;Paris;11;Île-de-France;0755598C;Universite Sorbonne Paris Cite;7;IDEX USPC;48.8488885;2.3430495;Lettres et sciences humaines>Langues et Litteratures>Section 9 - Langue et litterature françaises;Universite Sorbonne Nouvelle - Paris 3
2008;COLLART DUTILLEUL;FRANCOIS;2;Senior;0;Nouvelle candidature;1;Hommes;1;Section 1 - Droit prive et sciences criminelles;1;Droit et Science politique;1;Droit et sciences economiques;1;Professeurs et assimiles;0440984F;199213374B;Institut de Recherche en Droit Prive;17;Nantes;52;Pays de la Loire;0442665H;PRES Universite Nantes Angers Maine;;Hors IDEX;47.2096489;-1.5557859;Droit et sciences economiques>Droit et Science politique>Section 1 - Droit prive et sciences criminelles;Universite de Nantes
2008;CHIRON;PIERRE;2;Senior;0;Nouvelle candidature;1;Hommes;8;Section 8 - Langues et litteratures anciennes;3;Langues et Litteratures;2;Lettres et sciences humaines;1;Professeurs et assimiles;0941111X;200515211S;Philosophie et Litterature : Textes, Traditions, Idees;24;Creteil;11;Île-de-France;0772710C;Universite Paris-Est;;Hors IDEX;48.7881615;2.4459648;Lettres et sciences humaines>Langues et Litteratures>Section 8 - Langues et litteratures anciennes;Universite Paris-Est Creteil Val-de-Marne
2008;CERF;RAPHAEL;1;Junior;0;Nouvelle candidature;1;Hommes;25;Section 25 - Mathematiques;5;Mathematiques et Informatique;3;Sciences;1;Professeurs et assimiles;0911101C;199812953T;Laboratoire de Mathematiques d'Orsay;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;48.6981866;2.1817681;Sciences>Mathematiques et Informatique>Section 25 - Mathematiques;Universite Paris-Sud
2012;PICARD;GHISLAIN;1;Junior;0;Nouvelle candidature;1;Hommes;37;Section 37 - Meteorologie, oceanographie physique et physique de l'environnement;8;Sciences de la terre;3;Sciences;2;Maîtres de conferences et assimiles;0383493R;200311855C;Laboratoire de Glaciologie et Geophysique de l'Environnement;8;Grenoble;82;Rhône-Alpes;;Hors PRES;;Hors IDEX;45.1918;5.76726;Sciences>Sciences de la terre>Section 37 - Meteorologie, oceanographie physique et physique de l'environnement;Universite de Grenoble Alpes
2012;BLAUDIN DE THE;HUGUES;2;Senior;1;Reconduction;1;Hommes;44;Section 44 - Biochimie, biologie cellulaire;14;Medecine;4;Sante;1;Professeurs et assimiles;0751723R;200918531H;Pathologie et Virologie Moleculaire;1;Paris;11;Île-de-France;0755598C;Universite Sorbonne Paris Cite;7;IDEX USPC;48.8303058;2.3813579;Sante>Medecine>Section 44 - Biochimie, biologie cellulaire;Universite Paris Diderot
2012;DERRIDA;BERNARD;2;Senior;1;Reconduction;1;Hommes;28;Section 28 - Milieux denses et materiaux;6;Physique;3;Sciences;1;Professeurs et assimiles;0751722P;199812878L;Laboratoire de Physique Statistique de l'ENS;1;Paris;11;Île-de-France;0755574B;Sorbonne Universites;5;IDEX SUPER;48.8464111;2.3548468;Sciences>Physique>Section 28 - Milieux denses et materiaux;Universite Pierre et Marie Curie
2012;WROBEL;FREDERIC;1;Junior;0;Nouvelle candidature;1;Hommes;63;Section 63 - Electronique, optronique et systèmes;9;Mecanique, Genie mecanique, Genie informatique;3;Sciences;2;Maîtres de conferences et assimiles;0342321N;200711883R;Institut d'electronique et des Systèmes;11;Montpellier;91;Languedoc-Roussillon;;Hors PRES;;Hors IDEX;43.598480227;3.8968741573;Sciences>Mecanique, Genie mecanique, Genie informatique>Section 63 - Electronique, optronique et systèmes;Universite de Montpellier
2012;GUIRARDEL;VINCENT;1;Junior;0;Nouvelle candidature;1;Hommes;25;Section 25 - Mathematiques;5;Mathematiques et Informatique;3;Sciences;1;Professeurs et assimiles;0350936C;199612396W;Institut de Recherche Mathematique de Rennes;14;Rennes;53;Bretagne;0352756F;Universite Bretagne Loire;;Hors IDEX;48.1160566;-1.6741421;Sciences>Mathematiques et Informatique>Section 25 - Mathematiques;Universite de Rennes 1
2012;PIJAUDIER CABOT;GILLES;2;Senior;0;Nouvelle candidature;1;Hommes;60;Section 60 - Mecanique, genie mecanique, genie civil;9;Mecanique, Genie mecanique, Genie informatique;3;Sciences;1;Professeurs et assimiles;0640251A;200311828Y;Laboratoire des Fluides Complexes et leurs Reservoirs;4;Bordeaux;72;Aquitaine;0333178A;Communaute d'universites et etablissements d'Aquitaine;;Hors IDEX;43.3199426;-0.3641999;Sciences>Mecanique, Genie mecanique, Genie informatique>Section 60 - Mecanique, genie mecanique, genie civil;Universite de Pau et des Pays de l'Adour
2012;LE GALL;JEAN-FRANCOIS;2;Senior;1;Reconduction;1;Hommes;25;Section 25 - Mathematiques;5;Mathematiques et Informatique;3;Sciences;1;Professeurs et assimiles;0911101C;199812953T;Laboratoire de Mathematiques d'Orsay;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;48.6981866;2.1817681;Sciences>Mathematiques et Informatique>Section 25 - Mathematiques;Universite Paris-Sud
2012;DENIS;VINCENT;1;Junior;0;Nouvelle candidature;1;Hommes;22;"Section 22 - Histoire et civilisations : histoire des mondes modernes, histoire du monde  contemporain ;de l'art;de la musique";4;Sciences humaines;2;Lettres et sciences humaines;2;Maîtres de conferences et assimiles;0751717J;199213016M;Modernites et Revolutions;1;Paris;11;Île-de-France;0755581J;Hautes etudes-Sorbonne-Arts et Metiers;;Hors IDEX;48.8468057;2.3448603;"Lettres et sciences humaines>Sciences humaines>Section 22 - Histoire et civilisations : histoire des mondes modernes, histoire du monde  contemporain ;de l'art;de la musique";Universite Paris 1 - Pantheon Sorbonne
2012;BISARO;XAVIER;1;Junior;0;Nouvelle candidature;1;Hommes;22;"Section 22 - Histoire et civilisations : histoire des mondes modernes, histoire du monde  contemporain ;de l'art;de la musique";4;Sciences humaines;2;Lettres et sciences humaines;1;Professeurs et assimiles;0370800U;198412357F;Centre d'etudes Superieures de la Renaissance;18;Orleans-Tours;24;Centre;0371692N;PRES Centre-Val de Loire Universite;;Hors IDEX;47.3836664;0.6753195;"Lettres et sciences humaines>Sciences humaines>Section 22 - Histoire et civilisations : histoire des mondes modernes, histoire du monde  contemporain ;de l'art;de la musique";Universite François-Rabelais
2012;MACE;STEPHANE;1;Junior;0;Nouvelle candidature;1;Hommes;9;Section 9 - Langue et litterature françaises;3;Langues et Litteratures;2;Lettres et sciences humaines;1;Professeurs et assimiles;0383493R;199914333N;Rhetorique de l'Antiquite A la Revolution;8;Grenoble;82;Rhône-Alpes;;Hors PRES;;Hors IDEX;45.1918;5.76726;Lettres et sciences humaines>Langues et Litteratures>Section 9 - Langue et litterature françaises;Universite de Grenoble Alpes
2012;MOIZEAU;FABIEN;1;Junior;0;Nouvelle candidature;1;Hommes;5;Section 5 - Science economique generale;2;Sciences economique et de gestion;1;Droit et sciences economiques;1;Professeurs et assimiles;0350936C;200412258L;Centre de Recherche en economie et Management;14;Rennes;53;Bretagne;0352756F;Universite Bretagne Loire;;Hors IDEX;48.1160566;-1.6741421;Droit et sciences economiques>Sciences economique et de gestion>Section 5 - Science economique generale;Universite de Rennes 1
2013;BOOTSMA;REINOUD-JAN;2;Senior;0;Nouvelle candidature;1;Hommes;74;Section 74 - Sciences et techniques des activites physiques et sportives;13;STAPS;5;STAPS;1;Professeurs et assimiles;0134009M;201220320P;Institut des Sciences du Mouvement - Etienne-Jules Marey;2;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;43.2920605;5.3590128;STAPS>STAPS>Section 74 - Sciences et techniques des activites physiques et sportives;Aix-Marseille universite
2013;LANGLOIS;MICHAEL;1;Junior;0;Nouvelle candidature;1;Hommes;77;Section 77 - Theologie protestante;20;Theologie;2;Lettres et sciences humaines;2;Maîtres de conferences et assimiles;0673021V;200918515R;Theologie Protestante;15;Strasbourg;42;Alsace;;Hors PRES;8;UNISTRA;48.5800468;7.7656124;Lettres et sciences humaines>Theologie>Section 77 - Theologie protestante;Universite de Strasbourg
2013;BARIK;JACQUES;1;Junior;0;Nouvelle candidature;1;Hommes;69;Section 69 - Neurosciences;10;Biologie et Biochimie;3;Sciences;2;Maîtres de conferences et assimiles;0751722P;200918507G;Physiopathologie des Maladies du Système Nerveux Central;1;Paris;11;Île-de-France;0755574B;Sorbonne Universites;5;IDEX SUPER;48.8464111;2.3548468;Sciences>Biologie et Biochimie>Section 69 - Neurosciences;Universite Pierre et Marie Curie
2013;GAUTIER;ALBAN;1;Junior;0;Nouvelle candidature;1;Hommes;21;"Section 21 - Histoire et civilisations : histoire et archeologie des mondes anciens et  des mondes medievaux;de l'art";4;Sciences humaines;2;Lettres et sciences humaines;2;Maîtres de conferences et assimiles;0595964M;200615281N;Unite de Recherche sur l'Histoire, les Langues, les Litteratures et l'Interculturel;9;Lille;31;Nord-Pas-de-Calais;0596870X;Universite Lille Nord de France;;Hors IDEX;51.0395515;2.3725572;"Lettres et sciences humaines>Sciences humaines>Section 21 - Histoire et civilisations : histoire et archeologie des mondes anciens et  des mondes medievaux;de l'art";Universite du Littoral Côte d'Opale
2014;DOMPNIER;NATHALIE;1;Junior;0;Nouvelle candidature;2;Femmes;4;Section 4 - Science politique;1;Droit et Science politique;1;Droit et sciences economiques;1;Professeurs et assimiles;0691775E;200511876S;Triangle: Action, Discours, Pensee Politique et economique;10;Lyon;82;Rhône-Alpes;0694094A;Universite de Lyon;;Hors IDEX;45.7495517;4.8374255;Droit et sciences economiques>Droit et Science politique>Section 4 - Science politique;Universite Lumière - Lyon 2
